0,Tallacappella,10.0,11.5,1
1,Tallacappella,10.0,11.5,1
3,Tallacappella,10.0,11.5,1
4,Tallacappella,10.0,11.5,1
5,Tallacappella,16.0,17.0,1
5,Music Hour,17.5,19.0,1
5,Tallacapella,20.0,20.75,1
