0,Midos Beffa,8.5,9.5,5
0,Midorees,14.0,16.0,5
0,Midorees,20.0,21.25,3
0,Midorees,9.5,11.75,5
1,Midorees,9.5,15.5,4
2,Midorees,14.0,16.0,4
2,Midorees,9.5,11.75,4
4,Midorees,20.0,21.25,3
4,Midorees,9.5,15.5,4
5,Midorees,9.5,11.75,4
