0,Yoga,6.75,8.25,1
0,Twilight Yoga,19.75,21.25,1
1,Yoga,9.75,11.25,1
1,Yoga,14.75,16.25,1
2,Yoga,6.75,8.25,1
2,Munchkin Yoga,10,11,1
2,Snooper Yoga,14,15,1
2,Yoga,15,16.25,1
3,Yoga,9.75,11.25,1
4,Yoga,6.75,8.25,1
4,Yoga,14.75,16.0,1
