0,HalfOffDay,16,24,12
1,HalfOffDay,16,24,15
1,OffDay,0,24,12
2,HalfOffDay,16,24,12
2,OffDay,0,24,15
3,OffDay,0,24,12
3,HalfOffDay,16,24,11
4,OffDay,0,24,11
4,HalfOffDay,16,24,11
5,OffDay,0,24,11
