0,Open Climb,9.25,12.25,1
0,Suaves Climb,12.75,14.5,1
0,Yahoos Climb,14.5,16.25,1
1,Outdoor Climb,8,12,1
1,Teen Climb,13.25,14.75,1
2,Mido Climb,10.5,12,1
2,Bouldering,13,18,1
3,Open Climb,13.75,15.75,1
5,Competitive Climbing,9.75,11.75,1
