6,IntroSkits,20.0,21.0,61
6,HK/StaphMeeting,10.5,14.5,2
6,HK/StaphMeeting,9.5,14.5,44
6,HK/StaphMeeting,10.0,14.5,6
6,HKODD+,9.0,9.5,1
6,HKandStaphMeeting,11.0,14.5,1
